transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DomainType	Coverage_max	Subfamily_hits	Domains
MER89-int_00244	25.029705527258944	-0.38764267843435085	0.556500991545567	-0.6965714065625527	0.4860710553106646	0.8675794452398983	NA	NA	NA	NA
HERVH-int_00066	555.5779907201296	0.21158113408461582	0.3055968022601662	0.6923538876054361	0.48871511662007805	0.8702121209204451	AP | ENV | GAG | INT | RNaseH | RT	0.879	HERVH	RNaseH:0.88 | AP:0.41 | RT:0.26 | INT:0.16 | ENV:0.09 | GAG:0.08
HERV15-int_00018	608.6248112876204	0.262997939490472	0.3843461951660754	0.6842735606549482	0.4938024391176085	0.874884911667879	AP | INT | RNaseH | RT	0.838	HERV15	AP:0.84 | RNaseH:0.76 | INT:0.30 | RT:0.12
HERV16-int_01827	32.62886459707049	-0.27548629628343374	0.4037314209719018	-0.6823503992338673	0.49501741149228123	0.874884911667879	NA	NA	NA	NA
Harlequin-int_00115	31.2803833135613	-0.40616289372729186	0.5959677273181329	-0.681518268707323	0.4955436111538151	0.874884911667879	NA	NA	NA	NA
LTR37-int_00895	16.10870648612304	0.47476579053985246	0.6972898962508405	0.6808728953230981	0.49595192004212285	0.874884911667879	NA	NA	NA	NA
PABL_A-int_00210	22.647775854135997	-0.30432779148401395	0.4473835265060344	-0.6802391537765061	0.49635304444194855	0.874884911667879	NA	NA	NA	NA
PRIMA41-int_00233	63.39466828710321	-0.2446647893848778	0.35627253901816675	-0.6867349082226123	0.49224979481736036	0.874884911667879	NA	NA	NA	NA
LTR23-int_00211	19.555492749681765	0.3328722409946627	0.49133543024654963	0.677484709025826	0.4980984685986403	0.8764858766769351	NA	NA	NA	NA
ERVL-E-int_05472	63.1555360616935	-0.26511929070956514	0.39243762363953383	-0.6755705231593326	0.4993133617773122	0.8771494794980637	NA	NA	NA	NA
HERVIP10F-int_00007	13.17035999329967	-0.37851665986785965	0.562715151050276	-0.6726612197332517	0.5011628445745286	0.8789237826960327	ENV | INT	0.513	HERVIP10F	INT:0.51 | ENV:0.10
ERV24B_Prim-int_00154	142.31587659149952	-0.2079478105943348	0.3138024977220981	-0.6626709860623617	0.5075412957983019	0.8856595611680368	INT	0.104	ERV24B_Prim	INT:0.10
ERVL40-int_00427	39.14149575198102	0.38631464984338154	0.5815514631103628	0.6642828267978572	0.5065093102906824	0.8856595611680368	NA	NA	NA	NA
HERVH-int_00380	34.93586668605122	-0.7933015261152792	1.1951589287157522	-0.6637623725638853	0.5068424119050703	0.8856595611680368	AP | GAG | INT | RT	0.706	HERVH	AP:0.71 | RT:0.51 | INT:0.16 | GAG:0.14
MLT1F-int_00138	32.705137522706984	-0.259369573802884	0.3930494925346208	-0.6598903668093098	0.5093241865331191	0.8872918856908081	NA	NA	NA	NA
HERVK3-int_00081	1332.029015483621	-0.16994876018227198	0.25889420397323615	-0.6564409614973106	0.5115404423176635	0.8896724968548068	DUT | GAG | RT	0.603	HERVK3	GAG:0.60 | DUT:0.55 | RT:0.53
MER4-int_00208	20.519817290320244	-0.2986557743080187	0.4566938264712426	-0.6539518535112597	0.51314282506986	0.8909793330814981	NA	NA	NA	NA
ERV3-16A3_I-int_02428	20.852277044594935	0.3635893579232293	0.559577517727224	0.649756908390425	0.515849257757981	0.8912445096907691	NA	NA	NA	NA
ERVL40-int_00645	16.281924181068014	0.3793508000886417	0.5835412837491978	0.6500839112039315	0.5156380210908439	0.8912445096907691	NA	NA	NA	NA
HERVH-int_00491	7.945514898465712	-0.5760193866549532	0.884818989748957	-0.6510025138795709	0.5150448641166048	0.8912445096907691	AP | GAG | INT | RT	0.985	HERVH	AP:0.98 | RT:0.51 | INT:0.15 | GAG:0.14
ERV24_Prim-int_00076	28.276352791021424	-0.25673260445561563	0.41541029751479575	-0.6180217630413255	0.5365609928752034	0.8917617842192912	INT	0.197	ERV24_Prim	INT:0.20
ERVL-B4-int_00734	53.02624001737099	0.2774310229435632	0.43388970756334216	0.6394044802343276	0.5225598351589201	0.8917617842192912	NA	NA	NA	NA
ERVL-B4-int_01338	29.336033080041233	-0.36123069174104866	0.5911327048057219	-0.6110822304439552	0.5411451430680043	0.8917617842192912	DUT	0.219	ERVL-B4	DUT:0.22
ERVL-B4-int_01955	10.215716427918354	-0.3557085356840662	0.5666745599714491	-0.6277122016947222	0.5301924906826442	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_00002	27.96078802874084	0.5524909683241824	0.9742723357469022	0.5670806283344058	0.5706594034641118	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_00016	9.922995995386307	-0.4227648855449446	0.6966694294697874	-0.6068371420670738	0.5439589964767744	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_00225	35.83068135691192	0.2722982359368449	0.46192863390949485	0.589481179445992	0.5555385337287431	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_00345	9.776750750253067	-0.32528067277085315	0.5688238909576068	-0.571847768600661	0.5674251120354987	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_00567	27.199985376462546	0.5250992391715498	0.8840507739073049	0.5939695486614752	0.5525324802533194	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_02133	58.48919930763462	0.3627481244945059	0.6134801398655326	0.5912956278813131	0.5543223585269954	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_02456	37.60205947959863	-0.32295569141936487	0.538173529971443	-0.6000958304963491	0.5484423711781257	0.8917617842192912	NA	NA	NA	NA
ERVL-E-int_03948	15.838176190306331	0.292782940939495	0.5016239192193502	0.5836702153181551	0.5594422098330694	0.8917617842192912	NA	NA	NA	NA
ERVL-int_00238	199.183607766052	-0.18386964546147247	0.30682625907525696	-0.599263068342445	0.5489974715678035	0.8917617842192912	NA	NA	NA	NA
ERVL-int_00481	38.115216418811805	0.43849537107139874	0.7317881010601627	0.599210851387359	0.5490322874418132	0.8917617842192912	NA	NA	NA	NA
ERVL47-int_00037	15.970669501190327	-0.43555321397772334	0.7305220702442815	-0.5962218415003908	0.5510270363538046	0.8917617842192912	RT	0.062	ERVL47	RT:0.06
HERV15-int_00004	16.194395593524135	0.33346789197769394	0.5828031874918304	0.5721792521636963	0.5672005421077098	0.8917617842192912	AP | GAG | RT	1	HERV15	AP:1.00 | RT:0.49 | GAG:0.15
HERV16-int_02521	196.64676306834977	0.2266717231729385	0.36872713752702907	0.6147410919987483	0.5387257178583372	0.8917617842192912	NA	NA	NA	NA
HERV17-int_00129	23.341962258613528	0.5237551434973458	0.8809258145140876	0.5945507951611628	0.5521437790253084	0.8917617842192912	INT	0.131	HERV17	INT:0.13
HERV3-int_00141	15.780622009019918	0.6808861842817869	1.1029117986566845	0.6173532508321038	0.5370017501681033	0.8917617842192912	NA	NA	NA	NA
HERV4_I-int_00019	10.321427520060242	0.4623516211644801	0.7411381692230612	0.6238399806734628	0.5327326801173073	0.8917617842192912	GAG | INT | RNaseH | RT	0.936	HERV4_I	RNaseH:0.94 | RT:0.29 | INT:0.25 | GAG:0.19
HERV9NC-int_00040	5424.521824083705	0.2376941079099467	0.41750136947109356	0.56932533709067	0.5691353752455057	0.8917617842192912	AP | ENV | GAG | RNaseH | RT	0.956	HERV9NC	AP:0.96 | RT:0.95 | RNaseH:0.58 | ENV:0.37 | GAG:0.20
HERVE-int_00075	235.1488483251441	-0.2128067260367334	0.33190924896318813	-0.6411593732367961	0.5214191421427853	0.8917617842192912	AP | ENV | GAG | INT | RNaseH | RT	1	HERVE	AP:1.00 | RT:1.00 | ENV:0.83 | RNaseH:0.69 | GAG:0.30 | INT:0.14
HERVH-int_00153	33.644785512690476	0.33771223135278894	0.5858923232715975	0.5764066500598922	0.5643403505503664	0.8917617842192912	AP | GAG | RT	0.971	HERVH	AP:0.97 | RT:0.25 | GAG:0.13
HERVH-int_00227	266.14455935740284	0.33617930857273337	0.5927371022500599	0.5671642745098624	0.5706025776659666	0.8917617842192912	GAG | INT | RT	0.37	HERVH	RT:0.37 | INT:0.20 | GAG:0.14
HERVH-int_01033	31.24694696949086	-0.3855717025929175	0.6703271781494222	-0.5751992685980128	0.5651565373870338	0.8917617842192912	AP | INT | RT	0.912	HERVH	AP:0.91 | RT:0.23 | INT:0.20
HERVH-int_01070	9.027135041853747	-0.41296655300890184	0.6530426118437249	-0.6323730573154788	0.527143135097003	0.8917617842192912	AP | ENV | INT | RNaseH | RT	0.985	HERVH	AP:0.98 | RNaseH:0.60 | RT:0.17 | INT:0.14 | ENV:0.08
HERVH-int_01262	10.029652563842546	-0.4393681170574514	0.7425067853547848	-0.5917361641988395	0.5540272757247343	0.8917617842192912	AP | GAG | RT	0.721	HERVH	AP:0.72 | RT:0.51 | GAG:0.13
HERVI-int_00025	170.83307887872945	-0.2519096165565747	0.4374846926331215	-0.5758135559906967	0.5647412097454876	0.8917617842192912	NA	NA	NA	NA
HERVIP10B3-int_00013	11.00807213363566	0.4380487702018621	0.7505125714536733	0.5836661328049472	0.5594449570466643	0.8917617842192912	ENV | INT | RNaseH	0.593	HERVIP10B3	RNaseH:0.59 | INT:0.34 | ENV:0.30
HERVIP10B3-int_00078	59.162027606048525	0.23350638439283838	0.3862915143800602	0.6044823033909533	0.5455230312471957	0.8917617842192912	NA	NA	NA	NA
HERVIP10B3-int_00081	755.3746627349061	0.17773357242987348	0.27768291699903674	0.6400594402805485	0.5221339565364262	0.8917617842192912	ENV | INT | RNaseH | RT	0.571	HERVIP10B3	RNaseH:0.57 | RT:0.40 | ENV:0.36 | INT:0.29
HERVK14-int_00112	20.855022520950115	-0.30351466759923235	0.5039852166835158	-0.602229306638231	0.5470215102855582	0.8917617842192912	DUT | GAG	0.412	HERVK14	GAG:0.41 | DUT:0.31
HERVK22-int_00100	319.3884566412916	0.18463405742474634	0.32349656872641414	0.570745025678755	0.5681724927751444	0.8917617842192912	DUT | ENV | GAG | INT | RNaseH | RT	0.795	HERVK22	RT:0.80 | RNaseH:0.75 | DUT:0.39 | INT:0.34 | GAG:0.33 | ENV:0.27
HERVK22-int_00118	52.18636312608501	0.20936899164015635	0.36117794519330837	0.5796837664827476	0.5621278925510815	0.8917617842192912	GAG | INT | RNaseH | RT	0.971	HERVK22	RNaseH:0.97 | RT:0.35 | INT:0.29 | GAG:0.17
HERVK9-int_00086	27.8968876029793	0.7446471448889574	1.2808923203753104	0.5813503079406165	0.5610043810481733	0.8917617842192912	AP | DUT | ENV | INT | RT	0.933	HERVK9	AP:0.93 | DUT:0.60 | RT:0.31 | ENV:0.15 | INT:0.13
HERVK9-int_00116	36.40614317193389	-0.22749529804901142	0.37930628235329017	-0.5997667548177326	0.5486616924428338	0.8917617842192912	AP | DUT | ENV | INT | RNaseH | RT	0.789	HERVK9	AP:0.79 | RNaseH:0.68 | DUT:0.52 | INT:0.47 | RT:0.22 | ENV:0.14
HERVK9-int_00159	7.434371576621764	-0.5025111051695662	0.8061358387925278	-0.6233578523468867	0.5330493884149184	0.8917617842192912	AP | DUT | ENV | GAG | INT | RNaseH | RT	0.8	HERVK9	AP:0.80 | DUT:0.74 | RNaseH:0.35 | RT:0.35 | ENV:0.25 | GAG:0.13 | INT:0.13
HERVL18-int_00159	93.26373449169682	-0.27848393361931584	0.44673224265943623	-0.6233799735642016	0.5330348549857767	0.8917617842192912	RT	0.182	HERVL18	RT:0.18
HERVL66-int_00020	32.42187899233414	-0.2481882632784493	0.43092977425926987	-0.5759366794858001	0.5646579820269183	0.8917617842192912	DUT	0.412	HERVL66	DUT:0.41
HERVS71-int_00066	41.40383440992878	-0.6555868107002183	1.0399904837535578	-0.6303777014709395	0.5284474964226824	0.8917617842192912	GAG | INT | RNaseH	0.251	HERVS71	INT:0.25 | RNaseH:0.24 | GAG:0.19
LOR1-int_00597	12.689110648904107	-0.40554145317438267	0.702431615115029	-0.577339408488856	0.5637101969335011	0.8917617842192912	NA	NA	NA	NA
LTR46-int_00029	16.549604948931453	-0.3705418868084692	0.6138042646074965	-0.603680860779643	0.5460558411574221	0.8917617842192912	INT	0.158	LTR46	INT:0.16
MER31-int_00268	22.865084502800446	-0.3978419378917213	0.6722592009441463	-0.5917984273520943	0.5539855764310194	0.8917617842192912	NA	NA	NA	NA
MER34B-int_00304	93.47306126669451	-0.19584552126312485	0.32671102030466725	-0.5994457153006145	0.548875699511983	0.8917617842192912	NA	NA	NA	NA
MER4-int_00064	9.389132835558826	-0.49356799071354823	0.77717470283733	-0.6350798461550757	0.5253763406475853	0.8917617842192912	NA	NA	NA	NA
MER4-int_00691	9.290243637197309	0.40379941810730724	0.6320709790307085	0.6388513814169106	0.5229196188751786	0.8917617842192912	NA	NA	NA	NA
MER4-int_01036	74.85579215317435	0.27747836307005314	0.446023943195384	0.6221153982948887	0.5338659905003855	0.8917617842192912	NA	NA	NA	NA
MER4-int_01369	13.77557186859553	0.401459033670911	0.6969835402855542	0.5759949991163826	0.5646185617992721	0.8917617842192912	NA	NA	NA	NA
MER50-int_00148	13.304078877597394	-0.40114679790048313	0.6385945155411158	-0.6281713797065258	0.5298916769767228	0.8917617842192912	NA	NA	NA	NA
MER51-int_00378	16.000982021701788	-0.329908175487925	0.5401600351458978	-0.6107600600233529	0.541358438238603	0.8917617842192912	NA	NA	NA	NA
MER57-int_00693	23.068303837049037	-0.30574148011146124	0.5116358656851667	-0.5975763245252985	0.5501226655390703	0.8917617842192912	NA	NA	NA	NA
MER57-int_00785	43.93371253812336	0.27253901526384405	0.4643132810923295	0.5869722585205337	0.5572223383524195	0.8917617842192912	NA	NA	NA	NA
MER61-int_00006	14.440817176539078	-0.3859316183692096	0.6234251384920272	-0.6190504593746746	0.5358831179848068	0.8917617842192912	NA	NA	NA	NA
MER61-int_00301	18.775036241413844	-1.17758864258365	1.8364572105795556	-0.641228467398934	0.521374256675743	0.8917617842192912	NA	NA	NA	NA
MER61-int_00341	10.970227065324947	0.36124781290386443	0.5988128291160763	0.6032733357385012	0.5463268682315288	0.8917617842192912	NA	NA	NA	NA
MER68-int_00050	843.536641614844	0.19578807040243712	0.31510663248101345	0.621339096739686	0.5343765347401681	0.8917617842192912	NA	NA	NA	NA
MER68-int_00070	77.78064164736568	0.31594118127530485	0.5414159815384164	0.5835460940358058	0.5595257367199742	0.8917617842192912	NA	NA	NA	NA
MER92-int_00190	31.76710465598328	0.2774676526263721	0.4812682728521221	0.576534270547331	0.5642541125888982	0.8917617842192912	NA	NA	NA	NA
MLT-int_00041	8.821137276490308	-0.4179344467091906	0.7037122083623062	-0.5938996677090717	0.5525792212943716	0.8917617842192912	NA	NA	NA	NA
MLT1J-int_00037	10.082333639200701	0.34018790749599587	0.5961628386332171	0.5706291728547221	0.5682510390069442	0.8917617842192912	NA	NA	NA	NA
MST-int_00578	35.736339064718514	-0.3283448618519952	0.5389270352763198	-0.6092566161273493	0.5423543584925861	0.8917617842192912	NA	NA	NA	NA
PABL_A-int_00018	14.046431596486416	0.5098587359696836	0.8793322077073212	0.5798249302149819	0.5620326838312195	0.8917617842192912	NA	NA	NA	NA
PRIMA41-int_00165	36.29943346079187	-0.30845014648609514	0.5269550503063006	-0.5853443216965163	0.5583162186330117	0.8917617842192912	NA	NA	NA	NA
THE1D-int_00061	93.66070078751534	0.23043404767750708	0.36468245208411026	0.6318758864338222	0.5274679812713146	0.8917617842192912	NA	NA	NA	NA
LTR53-int_00025	12.197723916327451	-0.332748623482558	0.5885507874075283	-0.5653694304755963	0.5718225127057273	0.8922476465020811	NA	NA	NA	NA
LTR49-int_01059	79.67875809524438	0.23620379846783748	0.41880526390219763	0.5639943401547061	0.5727579840125476	0.8923773947338353	NA	NA	NA	NA
HERVE-int_00172	73.48031253327642	0.21578641971020385	0.38352122963361907	0.5626453062750825	0.5736764344606569	0.8924802776824781	ENV | INT | RNaseH	0.55	HERVE	RNaseH:0.55 | INT:0.46 | ENV:0.40
ERV24_Prim-int_00289	21.500449383119182	-0.3614905251312833	0.6774278445322487	-0.5336221828627162	0.5936029576000825	0.8936958611911316	NA	NA	NA	NA
ERV3-16A3_I-int_01151	8.354625244516413	-0.5374170218215407	0.9766781388477338	-0.5502498729577127	0.5821480005638872	0.8936958611911316	NA	NA	NA	NA
ERVL-E-int_01022	51.728131402146275	0.296142417796424	0.5418615570503709	0.5465278242074938	0.5847031669289855	0.8936958611911316	NA	NA	NA	NA
ERVL-E-int_06219	18.12677539381595	-0.29349896910571516	0.535507343308864	-0.5480764601512366	0.5836394032424623	0.8936958611911316	NA	NA	NA	NA
HERV3-int_00053	182.99875590490979	-0.2725660188494785	0.5219780575333859	-0.5221790742267841	0.6015456543445135	0.8936958611911316	NA	NA	NA	NA
HERV3-int_00086	11.162727873355585	-0.29159731061864985	0.5554200624399959	-0.5250032008884307	0.5995809657887627	0.8936958611911316	GAG	0.221	HERV3	GAG:0.22
HERV9NC-int_00075	9.502421300940474	-0.33309778403705415	0.6031027292920688	-0.5523068755269097	0.5807381207514498	0.8936958611911316	AP | GAG | RNaseH | RT	0.479	HERV9NC	RNaseH:0.48 | RT:0.34 | AP:0.29 | GAG:0.18
HERVE-int_00128	164.13981936148932	0.18115714835054217	0.3363086660702508	0.5386633370687529	0.5901191757985282	0.8936958611911316	AP | GAG | INT | RNaseH | RT	0.985	HERVE	AP:0.98 | RT:0.58 | RNaseH:0.56 | INT:0.39 | GAG:0.17
HERVFH19-int_00056	52.79483125345228	-0.33045776850883496	0.619527814847143	-0.5334026343762617	0.5937548943027009	0.8936958611911316	NA	NA	NA	NA
HERVH-int_00044	708.362833971268	0.7044371682457917	1.2932153918967355	0.5447175873870528	0.5859477668873059	0.8936958611911316	AP | GAG | INT | RT	0.838	HERVH	AP:0.84 | RT:0.20 | GAG:0.13 | INT:0.10
HERVH-int_00326	28.112064823636917	-0.21669226973447311	0.41523576809962187	-0.5218535742385398	0.6017722847562061	0.8936958611911316	ENV | INT | RNaseH	0.443	HERVH	RNaseH:0.44 | INT:0.21 | ENV:0.08
HERVK-int_00082	26.797561626893163	0.35970245440625	0.6696856724669181	0.5371213230248986	0.5911838127817617	0.8936958611911316	AP | DUT | ENV | GAG | INT	1	HERVK	DUT:1.00 | GAG:1.00 | AP:0.58 | INT:0.47 | ENV:0.27
HERVK11-int_00040	663.3060897058441	-0.15694796063071906	0.2913872881014319	-0.5386232242776682	0.5901468592722479	0.8936958611911316	ENV	0.27	HERVK11	ENV:0.27
Harlequin-int_00095	49.073418629545344	-0.31603128052240537	0.594225687011737	-0.531837124227454	0.5948388080715774	0.8936958611911316	ENV	0.091	Harlequin	ENV:0.09
LOR1-int_00532	14.375163787395937	-0.27121863950210495	0.49574127553979297	-0.5470971510427204	0.5843119894522659	0.8936958611911316	NA	NA	NA	NA
LTR19-int_00131	15.374036084916819	0.5892031506863258	1.125060190463582	0.5237081141796903	0.6004815710928365	0.8936958611911316	ENV	0.212	LTR19	ENV:0.21
LTR46-int_00042	1475.154816614536	0.15991693055212988	0.30258548251901074	0.5285016624751079	0.5971511935065237	0.8936958611911316	ENV	0.418	LTR46	ENV:0.42
MER21-int_00557	21.787728193394404	0.25098240535533495	0.4655315681769713	0.53913079694721	0.589796606774915	0.8936958611911316	NA	NA	NA	NA
MER4-int_00212	27.939350718440807	-0.24634979713628435	0.4523226025740389	-0.5446329582788433	0.5860059823701049	0.8936958611911316	NA	NA	NA	NA
MER4-int_00229	11.732029519572071	-0.319263368067202	0.5955741531261011	-0.5360598111778775	0.5919172143084508	0.8936958611911316	NA	NA	NA	NA
MER4-int_00885	689.7163095352126	-0.1906367455378562	0.3456000257403618	-0.5516109124397909	0.5812149583392785	0.8936958611911316	NA	NA	NA	NA
MER41-int_00189	14.351552428418223	0.2894740178745745	0.5529323913684775	0.5235251585788673	0.6006088479842283	0.8936958611911316	NA	NA	NA	NA
MER4B-int_00483	44.19541468481221	0.2577432723534375	0.47921155124049736	0.5378486217334238	0.5906815613495091	0.8936958611911316	NA	NA	NA	NA
MER57A-int_00644	8.895462972961452	-0.3910895002692633	0.7274455404230217	-0.5376203145624321	0.5908392025283137	0.8936958611911316	NA	NA	NA	NA
MER57A-int_00739	841.781702882493	0.1709793011762156	0.32191660509150305	0.5311291759168982	0.5953292674928663	0.8936958611911316	NA	NA	NA	NA
MER57A-int_00773	11.538336331816636	-0.340388384597299	0.6332703601753017	-0.5375087892998384	0.5909162153527283	0.8936958611911316	NA	NA	NA	NA
MER66-int_00181	22.092041113608648	-0.2344732278908167	0.4455862642414251	-0.526212872135968	0.5987403114152656	0.8936958611911316	NA	NA	NA	NA
MER66-int_00313	169.68329870439874	0.2587457263058788	0.49476413047261536	0.5229678353172372	0.6009966366918271	0.8936958611911316	ENV	0.281	MER66	ENV:0.28
MER70-int_00056	87.38538544866908	0.7675705945760845	1.3719542913044374	0.5594724251682524	0.5758393451937296	0.8936958611911316	NA	NA	NA	NA
MER92-int_00191	74.0801238946046	0.20599359372061937	0.3905856758864491	0.5273966928078175	0.5979181396691302	0.8936958611911316	NA	NA	NA	NA
MST-int_00082	27.83812287027551	0.37383754637579936	0.7069013646263987	0.5288397576844042	0.5969166151150078	0.8936958611911316	NA	NA	NA	NA
PRIMA4-int_00024	13.968559776099879	-0.2721696336366886	0.5148353082537235	-0.5286537835951157	0.5970456431145721	0.8936958611911316	AP | GAG	0.253	PRIMA4	AP:0.25 | GAG:0.08
ERV24B_Prim-int_00202	58.220039826923355	-0.23087340276931584	0.4519655836357019	-0.5108207596519271	0.6094765713082604	0.8939734434048887	NA	NA	NA	NA
HERV16-int_01944	43.62992608007156	0.21195592414681338	0.42117655348976635	0.5032472068793912	0.6147904787094667	0.8939734434048887	RT	0.103	HERV16	RT:0.10
HERV17-int_00322	38.08962075999904	0.24350496678331396	0.47342594060462684	0.5143464814630273	0.6070097695772164	0.8939734434048887	RNaseH | RT	0.879	HERV17	RNaseH:0.88 | RT:0.09
HERVH-int_00147	345.90574525033134	-0.5918638485342433	1.172155996220254	-0.504936075439424	0.6136037349962129	0.8939734434048887	AP | INT | RT	0.941	HERVH	AP:0.94 | RT:0.21 | INT:0.20
HERVH-int_00204	11.622224721743345	0.4536714061762746	0.8809417866712574	0.5149845461304834	0.6065638190692415	0.8939734434048887	AP | GAG | RT	0.985	HERVH	AP:0.98 | RT:0.36 | GAG:0.12
HERVH-int_00324	15.35721105792174	0.3928774912451934	0.7665498366773632	0.5125270040472965	0.6082822260044785	0.8939734434048887	GAG | INT | RT	0.433	HERVH	RT:0.43 | INT:0.18 | GAG:0.13
HERVIP10F-int_00172	17.268947325108194	-0.28812305358428236	0.5578747966865449	-0.5164654422382359	0.6055293691274601	0.8939734434048887	GAG	0.073	HERVIP10F	GAG:0.07
HERVK-int_00059	81.86043260361846	0.2603591248454798	0.5165046717099084	0.5040789350143745	0.614205909017131	0.8939734434048887	AP | DUT | ENV | GAG | INT | ORFX | RNaseH | RT	1	HERVK	AP:1.00 | DUT:0.65 | RNaseH:0.60 | RT:0.58 | INT:0.43 | ENV:0.35 | GAG:0.32 | ORFX:0.18
HERVK-int_00068	13.735415937538576	-0.27779824019053895	0.5475544147273719	-0.507343622329947	0.6119137358296916	0.8939734434048887	NA	NA	NA	NA
HERVK14-int_00020	42.53167029309355	-1.2926787040619765	2.5800498356576864	-0.5010285794469768	0.6163510094677798	0.8939734434048887	AP | DUT | GAG | RNaseH | RT	0.767	HERVK14	AP:0.77 | RT:0.56 | DUT:0.46 | GAG:0.46 | RNaseH:0.39
Harlequin-int_00096	11.064843670208289	-0.3877981080067914	0.7518364637057731	-0.5158011439021585	0.6059933035426447	0.8939734434048887	NA	NA	NA	NA
LOR1-int_00618	219.95501203117783	0.1982292363151253	0.3925910296075882	0.504925536666653	0.6136111373067694	0.8939734434048887	NA	NA	NA	NA
LTR25-int_00143	12.629647343494618	0.2987862548441421	0.5842459771599454	0.5114048988348365	0.6090675653368032	0.8939734434048887	RT	0.265	LTR25	RT:0.27
MER34-int_00267	14.44378682761956	-0.28188594409187795	0.5586551288166354	-0.5045795331530912	0.613854187994409	0.8939734434048887	NA	NA	NA	NA
MER41-int_00105	15.480322666967071	-0.2551105152151848	0.5093519911034269	-0.5008530832725911	0.616474523532311	0.8939734434048887	NA	NA	NA	NA
MLT1J-int_00196	10.521260671032191	0.3129943837003297	0.6029625392702465	0.5190942443607535	0.6036950218167355	0.8939734434048887	NA	NA	NA	NA
PRIMA4-int_00127	8.86867077429621	0.3805321731211079	0.749658125826706	0.507607614739673	0.6117285493630615	0.8939734434048887	NA	NA	NA	NA
LTR37-int_00890	9.919310982576022	0.3153219474850044	0.6316089092304487	0.49923606661785724	0.6176130890559841	0.894385759670284	NA	NA	NA	NA
HERVP71A-int_00096	33.963246502100574	-0.2163174717912562	0.4361811152854056	-0.49593497794995917	0.6199402869963271	0.8960461098864627	INT | RNaseH | RT	0.986	HERVP71A	RNaseH:0.99 | RT:0.24 | INT:0.18
MER68-int_00065	20.34885236304363	0.32624182512421385	0.6588314484980645	0.4951825324488472	0.6204712795297855	0.8960461098864627	NA	NA	NA	NA
MER34-int_00270	15.862086971257506	-0.26177479356585354	0.5326747798004813	-0.4914345553658537	0.6231191290126339	0.8986304794438398	NA	NA	NA	NA
LTR37-int_00897	25.43293850151168	0.2672334975674787	0.5483157567565706	0.48737154508970143	0.6259950546915064	0.9015362066877678	NA	NA	NA	NA
MER57A-int_00209	19.79596792853988	-0.24589872657676637	0.5088517446283213	-0.4832423769252816	0.6289236493076613	0.9041071821991107	NA	NA	NA	NA
MER66-int_00312	27.26506417886306	0.3020784289766403	0.6265018368731348	0.48216686879053877	0.6296874105622134	0.9041071821991107	NA	NA	NA	NA
PABL_A-int_00141	23.257773074944296	-0.3144196820142137	0.6534007098014258	-0.48120498998197997	0.6303708147138021	0.9041071821991107	NA	NA	NA	NA
HERVK11-int_00106	148.59683067493694	0.4038458865492641	0.8445058537736049	0.47820377412982046	0.6325051765621907	0.905927386950224	ENV | GAG | INT | RNaseH | RT	0.441	HERVK11	RNaseH:0.44 | ENV:0.36 | RT:0.26 | GAG:0.17 | INT:0.10
HERVK3-int_00082	1316.8455627826645	0.1257263393921947	0.26708320670209434	0.4707384674036446	0.6378275106449511	0.9110578494478361	INT	0.411	HERVK3	INT:0.41
MER4-int_01601	333.8976588089564	-0.1430650025857164	0.30326660895850144	-0.47174663599477645	0.6371076450428075	0.9110578494478361	NA	NA	NA	NA
ERV3-16A3_I-int_01403	56.01995307684489	-0.16059020176187763	0.3431528010997161	-0.4679845283128318	0.6397956538771383	0.9113823804209031	NA	NA	NA	NA
PRIMA41-int_00336	198.02835144184786	0.2465523243886991	0.52569608853253	0.4690016337708445	0.6390684682223087	0.9113823804209031	RNaseH	0.479	PRIMA41	RNaseH:0.48
HERVK9-int_00115	12.55184755162939	0.3469803009136438	0.7433742753118491	0.46676393364309504	0.640668782357523	0.9113861618591393	ENV | INT	0.224	HERVK9	ENV:0.22 | INT:0.12
HERVS71-int_00047	9.959916047730271	0.2812542022894264	0.6084036750805785	0.46228222117852324	0.6438789474492379	0.9147099836897586	AP | ENV | GAG | INT | RNaseH | RT	0.897	HERVS71	AP:0.90 | RNaseH:0.61 | INT:0.58 | RT:0.32 | GAG:0.23 | ENV:0.11
MER92-int_00364	8.568498466026307	0.35149480321834065	0.7651388329974935	0.45938696097978876	0.6459563100271445	0.9164176918677781	NA	NA	NA	NA
HERVK-int_00014	41.18304859333353	-0.5549931910926184	1.2151978370056464	-0.45671015384636465	0.647879391603523	0.916737712908867	DUT | ENV | GAG | INT	1	HERVK	DUT:1.00 | GAG:1.00 | ENV:0.99 | INT:0.13
HERVL-int_00296	25.383117482839758	-0.20159138986210337	0.44265146738042416	-0.45541787324258753	0.6488086392220348	0.916737712908867	NA	NA	NA	NA
